1	 1:39	 2:5	 3:77516	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:1	 11:2174	 12:0	 13:40	 14:0
0	 1:32	 2:1	 3:298332	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:40	 2:0	 3:173607	 4:12	 5:6	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:0	 3:226756	 4:3	 5:9	 6:2	 7:8	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:31	 2:0	 3:157887	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:65	 14:0
1	 1:32	 2:5	 3:171111	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:37	 14:0
1	 1:21	 2:0	 3:126314	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
0	 1:63	 2:0	 3:174018	 4:1	 5:10	 6:0	 7:3	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:44	 2:0	 3:144778	 4:1	 5:10	 6:3	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:42	 2:1	 3:201522	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:23	 2:999999	 3:22966	 4:0	 5:13	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:30	 2:0	 3:399088	 4:1	 5:10	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:24	 2:0	 3:282202	 4:3	 5:9	 6:2	 7:2	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:35
0	 1:42	 2:0	 3:102606	 4:0	 5:13	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:44	 2:1	 3:246862	 4:3	 5:9	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:15
1	 1:27	 2:3	 3:508336	 4:0	 5:13	 6:2	 7:4	 8:3	 9:4	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:27	 2:4	 3:263431	 4:1	 5:10	 6:2	 7:4	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:235733	 4:3	 5:9	 6:2	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:68	 2:0	 3:107910	 4:3	 5:9	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:55	 2:1	 3:184425	 4:1	 5:10	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:99	 14:0
1	 1:22	 2:1	 3:143062	 4:3	 5:9	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:8
1	 1:25	 2:0	 3:199545	 4:1	 5:10	 6:0	 7:4	 8:0	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
1	 1:68	 2:1	 3:197015	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:62	 2:0	 3:149617	 4:1	 5:10	 6:4	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:16	 14:0
1	 1:26	 2:0	 3:33610	 4:3	 5:9	 6:1	 7:2	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:34	 2:0	 3:192002	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:68	 2:0	 3:67791	 4:1	 5:10	 6:4	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:42	 2:4	 3:445382	 4:0	 5:13	 6:3	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:45	 2:0	 3:112283	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:26	 2:0	 3:157249	 4:2	 5:7	 6:2	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:109872	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:23	 2:0	 3:119838	 4:0	 5:13	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:29	 2:0	 3:149943	 4:1	 5:10	 6:2	 7:2	 8:3	 9:3	 10:1	 11:0	 12:1590	 13:40	 14:999999
1	 1:65	 2:6	 3:27012	 4:8	 5:4	 6:4	 7:9	 8:5	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:31	 2:0	 3:91666	 4:3	 5:9	 6:2	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:26	 2:0	 3:270276	 4:3	 5:9	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:39	 2:0	 3:179271	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
0	 1:44	 2:0	 3:161819	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:45	 2:4	 3:339681	 4:10	 5:14	 6:1	 7:5	 8:5	 9:0	 10:0	 11:1506	 12:0	 13:45	 14:0
1	 1:26	 2:1	 3:219897	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:26	 2:0	 3:91683	 4:12	 5:6	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:36	 2:0	 3:188834	 4:7	 5:5	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:38	 2:0	 3:187046	 4:2	 5:7	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:39	 2:0	 3:191807	 4:3	 5:9	 6:2	 7:7	 8:5	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:52	 2:2	 3:179951	 4:4	 5:15	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:324420	 4:11	 5:2	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:19
1	 1:41	 2:1	 3:66632	 4:1	 5:10	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:42	 2:4	 3:121718	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:1902	 13:60	 14:0
1	 1:47	 2:0	 3:162034	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:28	 2:4	 3:218990	 4:6	 5:11	 6:0	 7:12	 8:2	 9:4	 10:1	 11:0	 12:0	 13:46	 14:0
1	 1:25	 2:4	 3:125863	 4:0	 5:13	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:35	 2:0	 3:225330	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:0	 3:120426	 4:3	 5:9	 6:3	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:38	 2:0	 3:119741	 4:10	 5:14	 6:0	 7:1	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:44	 2:0	 3:32000	 4:1	 5:10	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:18	 14:0
1	 1:21	 2:999999	 3:124242	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:278581	 4:0	 5:13	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:30	 2:0	 3:230224	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:30	 2:0	 3:204374	 4:0	 5:13	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:1741	 13:48	 14:0
1	 1:45	 2:0	 3:188386	 4:3	 5:9	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:1628	 13:45	 14:0
1	 1:20	 2:0	 3:164922	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:57	 2:0	 3:195176	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:80	 14:0
1	 1:43	 2:0	 3:166740	 4:1	 5:10	 6:1	 7:8	 8:3	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:50	 2:999999	 3:156008	 4:2	 5:7	 6:0	 7:999999	 8:1	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:162551	 4:8	 5:4	 6:0	 7:7	 8:4	 9:1	 10:0	 11:0	 12:0	 13:48	 14:10
0	 1:25	 2:0	 3:211231	 4:3	 5:9	 6:0	 7:0	 8:4	 9:0	 10:0	 11:0	 12:0	 13:48	 14:0
1	 1:25	 2:0	 3:169990	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:90	 2:0	 3:221832	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:38	 2:4	 3:255454	 4:0	 5:13	 6:3	 7:5	 8:5	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:28160	 4:0	 5:13	 6:5	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:50	 2:5	 3:159219	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:4
1	 1:26	 2:4	 3:103148	 4:3	 5:9	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:165186	 4:1	 5:10	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:56	 2:0	 3:31782	 4:12	 5:6	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:24	 2:4	 3:249101	 4:3	 5:9	 6:1	 7:12	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:46	 2:0	 3:243190	 4:3	 5:9	 6:0	 7:8	 8:0	 9:0	 10:0	 11:7688	 12:0	 13:40	 14:0
1	 1:18	 2:4	 3:153405	 4:2	 5:7	 6:2	 7:8	 8:4	 9:0	 10:0	 11:0	 12:0	 13:25	 14:0
0	 1:37	 2:0	 3:329980	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:2415	 13:60	 14:0
1	 1:57	 2:0	 3:176079	 4:10	 5:14	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:43	 2:5	 3:218542	 4:3	 5:9	 6:2	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:5	 3:303446	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:25	 14:31
0	 1:40	 2:0	 3:102606	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:1	 3:483201	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:77	 2:4	 3:144608	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:6	 14:0
1	 1:30	 2:0	 3:226013	 4:0	 5:13	 6:2	 7:5	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:21	 2:0	 3:165475	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:66	 2:0	 3:263637	 4:12	 5:6	 6:0	 7:12	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:40	 2:0	 3:201495	 4:2	 5:7	 6:2	 7:10	 8:1	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:68	 2:0	 3:213720	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:64	 2:0	 3:170483	 4:3	 5:9	 6:4	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:26	 2:0	 3:214303	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:32	 2:0	 3:190511	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:0	 3:242150	 4:3	 5:9	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
0	 1:51	 2:4	 3:159755	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:50	 2:0	 3:147629	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:45	 14:0
0	 1:49	 2:0	 3:268022	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:28	 2:0	 3:188711	 4:0	 5:13	 6:2	 7:10	 8:5	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:29	 2:0	 3:452205	 4:3	 5:9	 6:1	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:36	 14:0
1	 1:21	 2:0	 3:260847	 4:1	 5:10	 6:2	 7:3	 8:1	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:28	 2:0	 3:291374	 4:3	 5:9	 6:2	 7:8	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:55	 2:0	 3:189933	 4:12	 5:6	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:45	 2:1	 3:133969	 4:3	 5:9	 6:0	 7:3	 8:2	 9:1	 10:1	 11:0	 12:0	 13:50	 14:9
1	 1:35	 2:0	 3:330664	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:999999	 3:672412	 4:2	 5:7	 6:3	 7:999999	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:26	 2:0	 3:122999	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:1	 11:8614	 12:0	 13:40	 14:0
1	 1:30	 2:0	 3:111415	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:5
1	 1:33	 2:0	 3:217235	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
0	 1:40	 2:0	 3:121956	 4:0	 5:13	 6:5	 7:5	 8:3	 9:1	 10:1	 11:13550	 12:0	 13:40	 14:1
1	 1:23	 2:0	 3:120172	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:343403	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:48	 2:1	 3:104790	 4:2	 5:7	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:39	 2:4	 3:473547	 4:12	 5:6	 6:1	 7:6	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:4	 3:260106	 4:4	 5:15	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:49	 2:3	 3:168232	 4:3	 5:9	 6:0	 7:8	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:0	 3:348491	 4:0	 5:13	 6:2	 7:4	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:36	 2:0	 3:24106	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:3103	 12:0	 13:40	 14:0
0	 1:60	 2:2	 3:197553	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:7688	 12:0	 13:50	 14:0
1	 1:29	 2:0	 3:421065	 4:3	 5:9	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
0	 1:54	 2:2	 3:138852	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:28	 2:999999	 3:169631	 4:5	 5:12	 6:6	 7:999999	 8:0	 9:0	 10:0	 11:0	 12:0	 13:3	 14:0
1	 1:34	 2:0	 3:379412	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:30	 2:0	 3:181992	 4:1	 5:10	 6:2	 7:3	 8:3	 9:4	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:19	 2:0	 3:365640	 4:3	 5:9	 6:2	 7:11	 8:3	 9:0	 10:0	 11:0	 12:0	 13:45	 14:999999
1	 1:26	 2:0	 3:236564	 4:3	 5:9	 6:2	 7:6	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:47	 2:0	 3:363418	 4:1	 5:10	 6:2	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:50	 2:0	 3:112351	 4:3	 5:9	 6:1	 7:4	 8:5	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
0	 1:30	 2:0	 3:204704	 4:0	 5:13	 6:2	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:44	 2:0	 3:54611	 4:1	 5:10	 6:1	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
0	 1:49	 2:0	 3:128132	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:75	 2:1	 3:30599	 4:10	 5:14	 6:5	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:37	 2:0	 3:379522	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:51	 2:5	 3:196504	 4:3	 5:9	 6:1	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:35	 2:0	 3:82552	 4:3	 5:9	 6:2	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:28	 2:0	 3:104024	 4:1	 5:10	 6:2	 7:3	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:66	 2:1	 3:293114	 4:3	 5:9	 6:0	 7:9	 8:2	 9:0	 10:1	 11:1409	 12:0	 13:40	 14:0
0	 1:72	 2:0	 3:74141	 4:7	 5:5	 6:0	 7:4	 8:0	 9:1	 10:0	 11:0	 12:0	 13:48	 14:0
1	 1:39	 2:0	 3:192337	 4:0	 5:13	 6:3	 7:3	 8:3	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:27	 2:0	 3:262478	 4:3	 5:9	 6:2	 7:9	 8:1	 9:4	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:57	 2:0	 3:185072	 4:1	 5:10	 6:2	 7:8	 8:4	 9:4	 10:0	 11:0	 12:0	 13:40	 14:17
1	 1:24	 2:0	 3:296045	 4:8	 5:4	 6:0	 7:1	 8:2	 9:0	 10:1	 11:2635	 12:0	 13:38	 14:0
1	 1:28	 2:0	 3:246595	 4:3	 5:9	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:23	 2:0	 3:54472	 4:1	 5:10	 6:5	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:31	 2:0	 3:331065	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:1408	 13:40	 14:0
1	 1:23	 2:0	 3:161708	 4:1	 5:10	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:31	 2:0	 3:264936	 4:1	 5:10	 6:2	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:4	 3:113545	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:0	 3:212237	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:1740	 13:45	 14:0
1	 1:31	 2:0	 3:170430	 4:4	 5:15	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:80	 14:999999
1	 1:34	 2:0	 3:173806	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:1	 11:4865	 12:0	 13:60	 14:0
1	 1:57	 2:3	 3:370890	 4:3	 5:9	 6:2	 7:8	 8:3	 9:0	 10:1	 11:0	 12:2258	 13:40	 14:0
0	 1:39	 2:0	 3:505119	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:11
1	 1:23	 2:0	 3:193089	 4:2	 5:7	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:24	 2:4	 3:33432	 4:5	 5:12	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:103110	 4:13	 5:16	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:2
1	 1:32	 2:0	 3:160362	 4:1	 5:10	 6:1	 7:2	 8:4	 9:0	 10:1	 11:0	 12:0	 13:40	 14:31
1	 1:35	 2:0	 3:204621	 4:5	 5:12	 6:1	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:36	 2:0	 3:35309	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:999999	 3:154373	 4:0	 5:13	 6:2	 7:999999	 8:3	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:47	 2:0	 3:194772	 4:6	 5:11	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:154410	 4:3	 5:9	 6:2	 7:6	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:3	 3:220563	 4:1	 5:10	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:5	 3:253354	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
0	 1:32	 2:0	 3:211699	 4:5	 5:12	 6:0	 7:4	 8:0	 9:0	 10:0	 11:0	 12:1485	 13:40	 14:0
0	 1:63	 2:1	 3:167501	 4:1	 5:10	 6:0	 7:5	 8:0	 9:0	 10:0	 11:20051	 12:0	 13:10	 14:0
1	 1:34	 2:0	 3:229732	 4:6	 5:11	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:0	 3:185465	 4:3	 5:9	 6:0	 7:1	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:0	 3:335764	 4:2	 5:7	 6:0	 7:3	 8:1	 9:4	 10:1	 11:0	 12:0	 13:35	 14:0
1	 1:23	 2:0	 3:460046	 4:3	 5:9	 6:3	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:42	 14:0
1	 1:19	 2:999999	 3:33487	 4:1	 5:10	 6:2	 7:999999	 8:4	 9:2	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:50	 2:0	 3:176924	 4:12	 5:6	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:49	 2:5	 3:213307	 4:1	 5:10	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:36	 2:0	 3:83893	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:0	 3:194102	 4:0	 5:13	 6:2	 7:4	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:61	 2:0	 3:238611	 4:8	 5:4	 6:4	 7:2	 8:5	 9:4	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:41	 2:0	 3:113597	 4:1	 5:10	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:16	 14:0
0	 1:27	 2:1	 3:208406	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:53	 2:0	 3:274528	 4:0	 5:13	 6:1	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:17	 2:1	 3:60116	 4:12	 5:6	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:23	 2:999999	 3:196816	 4:3	 5:9	 6:2	 7:999999	 8:3	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:53	 2:0	 3:166368	 4:1	 5:10	 6:2	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:28	 2:0	 3:303954	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1848	 13:42	 14:0
1	 1:24	 2:0	 3:99386	 4:0	 5:13	 6:5	 7:5	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:188569	 4:1	 5:10	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:20	 14:0
0	 1:53	 2:0	 3:302868	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:18	 2:0	 3:283342	 4:2	 5:7	 6:2	 7:2	 8:4	 9:4	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:24	 2:0	 3:233777	 4:1	 5:10	 6:2	 7:3	 8:5	 9:0	 10:1	 11:0	 12:0	 13:50	 14:19
1	 1:20	 2:0	 3:170038	 4:3	 5:9	 6:2	 7:3	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:4	 3:261319	 4:8	 5:4	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:5	 3:367237	 4:6	 5:11	 6:2	 7:5	 8:3	 9:0	 10:1	 11:8614	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:126838	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:354104	 4:3	 5:9	 6:2	 7:6	 8:1	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
